source_product_id,source_title,source_category,recommended_product_id,recommended_title,recommended_category,similarity_score,recommended_price,recommended_rating
17314272,Saree mall,sarees,16273460,Saree mall,sarees,0.683,6599,0.0
17314272,Saree mall,sarees,16287830,Saree mall,sarees,0.676,4099,4.2
17314272,Saree mall,sarees,16287654,Saree mall,sarees,0.663,4099,4.1
17314272,Saree mall,sarees,16287690,Saree mall,sarees,0.639,4099,0.0
21425266,Satrani,sarees,19233030,Satrani,sarees,0.731,4612,0.0
21425266,Satrani,sarees,19305196,MARGI DESIGNERS,sarees,0.546,4499,0.0
21425266,Satrani,sarees,16287764,Saree mall,sarees,0.472,4799,4.1
21425266,Satrani,sarees,16287830,Saree mall,sarees,0.46,4099,4.2
21425266,Satrani,sarees,16287654,Saree mall,sarees,0.451,4099,4.1
18462146,KALINI,sarees,14975360,KALINI,sarees,0.498,2396,3.9
18462146,KALINI,sarees,17314272,Saree mall,sarees,0.467,4799,3.4
18462146,KALINI,sarees,16273460,Saree mall,sarees,0.452,6599,0.0
18462146,KALINI,sarees,17292330,Mitera,sarees,0.357,4599,3.8
18462146,KALINI,sarees,19823504,VAIRAGEE,sarees,0.338,9995,4.2
18465340,Silk Land,sarees,16287764,Saree mall,sarees,0.559,4799,4.1
18465340,Silk Land,sarees,17292330,Mitera,sarees,0.551,4599,3.8
18465340,Silk Land,sarees,17292396,Mitera,sarees,0.52,6999,0.0
18465340,Silk Land,sarees,16273460,Saree mall,sarees,0.458,6599,0.0
18465340,Silk Land,sarees,19698082,Mitera,sarees,0.453,2599,3.5
17292364,Mitera,sarees,17292396,Mitera,sarees,0.495,6999,0.0
17292364,Mitera,sarees,19305196,MARGI DESIGNERS,sarees,0.483,4499,0.0
17292364,Mitera,sarees,19233030,Satrani,sarees,0.473,4612,0.0
17292364,Mitera,sarees,17292330,Mitera,sarees,0.461,4599,3.8
17292364,Mitera,sarees,21425266,Satrani,sarees,0.399,4699,3.6
17292396,Mitera,sarees,17275964,Mitera,sarees,0.537,2999,0.0
17292396,Mitera,sarees,19233030,Satrani,sarees,0.531,4612,0.0
17292396,Mitera,sarees,18465340,Silk Land,sarees,0.52,4125,4.1
17292396,Mitera,sarees,17292330,Mitera,sarees,0.519,4599,3.8
17292396,Mitera,sarees,19305196,MARGI DESIGNERS,sarees,0.507,4499,0.0
17275964,Mitera,sarees,17292396,Mitera,sarees,0.537,6999,0.0
17275964,Mitera,sarees,19305196,MARGI DESIGNERS,sarees,0.444,4499,0.0
17275964,Mitera,sarees,17292330,Mitera,sarees,0.389,4599,3.8
17275964,Mitera,sarees,19698082,Mitera,sarees,0.388,2599,3.5
17275964,Mitera,sarees,16273460,Saree mall,sarees,0.372,6599,0.0
17292330,Mitera,sarees,19698082,Mitera,sarees,0.552,2599,3.5
17292330,Mitera,sarees,18465340,Silk Land,sarees,0.551,4125,4.1
17292330,Mitera,sarees,17292396,Mitera,sarees,0.519,6999,0.0
17292330,Mitera,sarees,17292364,Mitera,sarees,0.461,4199,4.0
17292330,Mitera,sarees,16287830,Saree mall,sarees,0.459,4099,4.2
17349470,Mitera,sarees,16287750,Saree mall,sarees,0.671,4099,0.0
17349470,Mitera,sarees,16287690,Saree mall,sarees,0.622,4099,0.0
17349470,Mitera,sarees,16287694,Saree mall,sarees,0.619,4099,0.0
17349470,Mitera,sarees,16287830,Saree mall,sarees,0.59,4099,4.2
17349470,Mitera,sarees,19698082,Mitera,sarees,0.589,2599,3.5
16273460,Saree mall,sarees,16287798,Saree mall,sarees,0.794,5299,0.0
16273460,Saree mall,sarees,17314272,Saree mall,sarees,0.683,4799,3.4
16273460,Saree mall,sarees,16287750,Saree mall,sarees,0.664,4099,0.0
16273460,Saree mall,sarees,16287690,Saree mall,sarees,0.616,4099,0.0
16273460,Saree mall,sarees,16287694,Saree mall,sarees,0.612,4099,0.0
16287798,Saree mall,sarees,16273460,Saree mall,sarees,0.794,6599,0.0
16287798,Saree mall,sarees,16287750,Saree mall,sarees,0.759,4099,0.0
16287798,Saree mall,sarees,16287690,Saree mall,sarees,0.716,4099,0.0
16287798,Saree mall,sarees,16287694,Saree mall,sarees,0.712,4099,0.0
16287798,Saree mall,sarees,16287764,Saree mall,sarees,0.701,4799,4.1
16287654,Saree mall,sarees,16287830,Saree mall,sarees,0.95,4099,4.2
16287654,Saree mall,sarees,16287750,Saree mall,sarees,0.903,4099,0.0
16287654,Saree mall,sarees,16287690,Saree mall,sarees,0.898,4099,0.0
16287654,Saree mall,sarees,16287694,Saree mall,sarees,0.893,4099,0.0
16287654,Saree mall,sarees,16287764,Saree mall,sarees,0.718,4799,4.1
16287750,Saree mall,sarees,16287690,Saree mall,sarees,0.951,4099,0.0
16287750,Saree mall,sarees,16287694,Saree mall,sarees,0.946,4099,0.0
16287750,Saree mall,sarees,16287830,Saree mall,sarees,0.921,4099,4.2
16287750,Saree mall,sarees,16287654,Saree mall,sarees,0.903,4099,4.1
16287750,Saree mall,sarees,16287798,Saree mall,sarees,0.759,5299,0.0
16287690,Saree mall,sarees,16287750,Saree mall,sarees,0.951,4099,0.0
16287690,Saree mall,sarees,16287694,Saree mall,sarees,0.94,4099,0.0
16287690,Saree mall,sarees,16287830,Saree mall,sarees,0.915,4099,4.2
16287690,Saree mall,sarees,16287654,Saree mall,sarees,0.898,4099,4.1
16287690,Saree mall,sarees,16287798,Saree mall,sarees,0.716,5299,0.0
16287830,Saree mall,sarees,16287654,Saree mall,sarees,0.95,4099,4.1
16287830,Saree mall,sarees,16287750,Saree mall,sarees,0.921,4099,0.0
16287830,Saree mall,sarees,16287690,Saree mall,sarees,0.915,4099,0.0
16287830,Saree mall,sarees,16287694,Saree mall,sarees,0.91,4099,0.0
16287830,Saree mall,sarees,16287764,Saree mall,sarees,0.732,4799,4.1
16287694,Saree mall,sarees,16287750,Saree mall,sarees,0.946,4099,0.0
16287694,Saree mall,sarees,16287690,Saree mall,sarees,0.94,4099,0.0
16287694,Saree mall,sarees,16287830,Saree mall,sarees,0.91,4099,4.2
16287694,Saree mall,sarees,16287654,Saree mall,sarees,0.893,4099,4.1
16287694,Saree mall,sarees,16287798,Saree mall,sarees,0.712,5299,0.0
16287764,Saree mall,sarees,16287830,Saree mall,sarees,0.732,4099,4.2
16287764,Saree mall,sarees,16287654,Saree mall,sarees,0.718,4099,4.1
16287764,Saree mall,sarees,16287798,Saree mall,sarees,0.701,5299,0.0
16287764,Saree mall,sarees,16287750,Saree mall,sarees,0.684,4099,0.0
16287764,Saree mall,sarees,16287690,Saree mall,sarees,0.68,4099,0.0
14975360,KALINI,sarees,18462146,KALINI,sarees,0.498,1599,3.4
14975360,KALINI,sarees,16287798,Saree mall,sarees,0.455,5299,0.0
14975360,KALINI,sarees,16273460,Saree mall,sarees,0.418,6599,0.0
14975360,KALINI,sarees,17314272,Saree mall,sarees,0.387,4799,3.4
14975360,KALINI,sarees,22603284,JAIPURI COLLECTION,ethnic-dresses,0.377,2899,3.9
19233030,Satrani,sarees,19305196,MARGI DESIGNERS,sarees,0.78,4499,0.0
19233030,Satrani,sarees,21425266,Satrani,sarees,0.731,4699,3.6
19233030,Satrani,sarees,17292396,Mitera,sarees,0.531,6999,0.0
19233030,Satrani,sarees,17292364,Mitera,sarees,0.473,4199,4.0
19233030,Satrani,sarees,16287764,Saree mall,sarees,0.414,4799,4.1
19823504,VAIRAGEE,sarees,16287830,Saree mall,sarees,0.451,4099,4.2
19823504,VAIRAGEE,sarees,16273460,Saree mall,sarees,0.433,6599,0.0
19823504,VAIRAGEE,sarees,16287764,Saree mall,sarees,0.417,4799,4.1
19823504,VAIRAGEE,sarees,16287654,Saree mall,sarees,0.399,4099,4.1
19823504,VAIRAGEE,sarees,16287798,Saree mall,sarees,0.377,5299,0.0
19305196,MARGI DESIGNERS,sarees,19233030,Satrani,sarees,0.78,4612,0.0
19305196,MARGI DESIGNERS,sarees,21425266,Satrani,sarees,0.546,4699,3.6
19305196,MARGI DESIGNERS,sarees,17292396,Mitera,sarees,0.507,6999,0.0
19305196,MARGI DESIGNERS,sarees,17292364,Mitera,sarees,0.483,4199,4.0
19305196,MARGI DESIGNERS,sarees,16273460,Saree mall,sarees,0.463,6599,0.0
16293500,BELLEZIYA,scarves,16293432,BELLEZIYA,scarves,0.757,1499,4.7
16293500,BELLEZIYA,scarves,11876926,AND,tops,0.346,1999,4.4
16293500,BELLEZIYA,scarves,8365569,Nun,tops,0.295,1495,4.9
16293500,BELLEZIYA,scarves,19410570,H&M,tops,0.277,1499,4.3
16293500,BELLEZIYA,scarves,7581747,Annabelle by Pantaloons,tops,0.266,899,4.3
16293432,BELLEZIYA,scarves,16293500,BELLEZIYA,scarves,0.757,1249,4.3
16293432,BELLEZIYA,scarves,19987092,Vastralay,dresses,0.544,2999,4.2
16293432,BELLEZIYA,scarves,18847712,KALINI,tops,0.253,1975,4.4
16293432,BELLEZIYA,scarves,7829467,Oxolloxo,tops,0.253,1399,4.0
16293432,BELLEZIYA,scarves,17352320,ether,tshirts,0.247,1099,4.4
14487194,Lotus Botanicals,shampoo-and-conditioner,14472340,Earth Rhythm,shampoo-and-conditioner,0.758,379,4.1
14487194,Lotus Botanicals,shampoo-and-conditioner,16779444,FIXDERMA COSMETIC LABORATORIES,shampoo-and-conditioner,0.573,1250,4.8
14487194,Lotus Botanicals,shampoo-and-conditioner,15787112,Mamaearth,face-moisturisers,0.285,319,4.3
14487194,Lotus Botanicals,shampoo-and-conditioner,18389746,Ginger by Lifestyle,tops,0.238,499,3.9
14487194,Lotus Botanicals,shampoo-and-conditioner,15782402,BEARDO,perfume-and-body-mist,0.206,2700,4.4
14472340,Earth Rhythm,shampoo-and-conditioner,14487194,Lotus Botanicals,shampoo-and-conditioner,0.758,495,4.0
14472340,Earth Rhythm,shampoo-and-conditioner,16779444,FIXDERMA COSMETIC LABORATORIES,shampoo-and-conditioner,0.751,1250,4.8
14472340,Earth Rhythm,shampoo-and-conditioner,11876926,AND,tops,0.098,1999,4.4
14472340,Earth Rhythm,shampoo-and-conditioner,7117598,ONLY,tops,0.095,1499,4.2
14472340,Earth Rhythm,shampoo-and-conditioner,15880308,Sirona,shaving-essentials,0.092,294,4.9
16779444,FIXDERMA COSMETIC LABORATORIES,shampoo-and-conditioner,14472340,Earth Rhythm,shampoo-and-conditioner,0.751,379,4.1
16779444,FIXDERMA COSMETIC LABORATORIES,shampoo-and-conditioner,14487194,Lotus Botanicals,shampoo-and-conditioner,0.573,495,4.0
16779444,FIXDERMA COSMETIC LABORATORIES,shampoo-and-conditioner,21996616,CHANDERKASH,hair-accessory,0.344,1199,3.0
16779444,FIXDERMA COSMETIC LABORATORIES,shampoo-and-conditioner,16721772,BodyHerbals,hair-brush-and-comb,0.277,399,4.4
16779444,FIXDERMA COSMETIC LABORATORIES,shampoo-and-conditioner,18584190,7 DAYS,hair-masks,0.252,499,4.4
15880308,Sirona,shaving-essentials,16704788,Birkenstock,flats,0.419,4990,4.5
15880308,Sirona,shaving-essentials,11876926,AND,tops,0.164,1999,4.4
15880308,Sirona,shaving-essentials,7117598,ONLY,tops,0.158,1499,4.2
15880308,Sirona,shaving-essentials,17257582,FableStreet,tops,0.151,1795,4.2
15880308,Sirona,shaving-essentials,17628058,Maishi,tops,0.144,1599,4.6
17332192,KISAH,sherwani,17332288,KISAH,sherwani,0.843,22199,0.0
17332192,KISAH,sherwani,17332244,KISAH,sherwani,0.773,12599,0.0
17332192,KISAH,sherwani,17332220,KISAH,sherwani,0.754,16199,3.8
17332192,KISAH,sherwani,17332264,KISAH,sherwani,0.744,13799,0.0
17332192,KISAH,sherwani,20071622,ADIDAS,sports-shoes,0.286,11999,3.2
17332264,KISAH,sherwani,17332244,KISAH,sherwani,0.824,12599,0.0
17332264,KISAH,sherwani,17332192,KISAH,sherwani,0.744,13099,4.3
17332264,KISAH,sherwani,17332220,KISAH,sherwani,0.736,16199,3.8
17332264,KISAH,sherwani,17332288,KISAH,sherwani,0.676,22199,0.0
17332264,KISAH,sherwani,20195790,Dupatta Bazaar,dupatta,0.245,999,4.7
17332220,KISAH,sherwani,17332244,KISAH,sherwani,0.837,12599,0.0
17332220,KISAH,sherwani,17332192,KISAH,sherwani,0.754,13099,4.3
17332220,KISAH,sherwani,17332264,KISAH,sherwani,0.736,13799,0.0
17332220,KISAH,sherwani,17332288,KISAH,sherwani,0.628,22199,0.0
17332220,KISAH,sherwani,12994772,Souchii,ethnic-dresses,0.325,1999,3.9
17332288,KISAH,sherwani,17332192,KISAH,sherwani,0.843,13099,4.3
17332288,KISAH,sherwani,17332244,KISAH,sherwani,0.699,12599,0.0
17332288,KISAH,sherwani,17332264,KISAH,sherwani,0.676,13799,0.0
17332288,KISAH,sherwani,17332220,KISAH,sherwani,0.628,16199,3.8
17332288,KISAH,sherwani,20071622,ADIDAS,sports-shoes,0.253,11999,3.2
17332244,KISAH,sherwani,17332220,KISAH,sherwani,0.837,16199,3.8
17332244,KISAH,sherwani,17332264,KISAH,sherwani,0.824,13799,0.0
17332244,KISAH,sherwani,17332192,KISAH,sherwani,0.773,13099,4.3
17332244,KISAH,sherwani,17332288,KISAH,sherwani,0.699,22199,0.0
17332244,KISAH,sherwani,21882284,H&M,candle-holders,0.278,1299,0.0
18719236,SPYKAR,shirts,18719418,SPYKAR,shirts,0.762,2799,0.0
18719236,SPYKAR,shirts,17304036,SPYKAR,shirts,0.692,2199,4.0
18719236,SPYKAR,shirts,17320764,Bruun & Stengade,shirts,0.559,6499,0.0
18719236,SPYKAR,shirts,17307656,SIMON CARTER LONDON,shirts,0.508,2799,4.6
18719236,SPYKAR,shirts,13768790,Nautica,shirts,0.504,3299,4.3
18960048,The Indian Garage Co,shirts,18960194,The Indian Garage Co,shirts,0.785,1749,3.9
18960048,The Indian Garage Co,shirts,18960098,The Indian Garage Co,shirts,0.761,1749,3.8
18960048,The Indian Garage Co,shirts,18960146,The Indian Garage Co,shirts,0.728,1749,4.0
18960048,The Indian Garage Co,shirts,18960188,The Indian Garage Co,shirts,0.703,1749,4.4
18960048,The Indian Garage Co,shirts,18960016,The Indian Garage Co,shirts,0.67,1749,4.0
18960188,The Indian Garage Co,shirts,18960194,The Indian Garage Co,shirts,0.837,1749,3.9
18960188,The Indian Garage Co,shirts,18960098,The Indian Garage Co,shirts,0.811,1749,3.8
18960188,The Indian Garage Co,shirts,18960146,The Indian Garage Co,shirts,0.783,1749,4.0
18960188,The Indian Garage Co,shirts,18960126,The Indian Garage Co,shirts,0.707,1749,4.1
18960188,The Indian Garage Co,shirts,18960048,The Indian Garage Co,shirts,0.703,1749,4.2
18960016,The Indian Garage Co,shirts,18960126,The Indian Garage Co,shirts,0.766,1749,4.1
18960016,The Indian Garage Co,shirts,18960146,The Indian Garage Co,shirts,0.707,1749,4.0
18960016,The Indian Garage Co,shirts,18960194,The Indian Garage Co,shirts,0.699,1749,3.9
18960016,The Indian Garage Co,shirts,18960098,The Indian Garage Co,shirts,0.678,1749,3.8
18960016,The Indian Garage Co,shirts,18960048,The Indian Garage Co,shirts,0.67,1749,4.2
18996778,U.S. Polo Assn.,shirts,18927466,U.S. Polo Assn.,shirts,0.9,2299,4.0
18996778,U.S. Polo Assn.,shirts,18996754,U.S. Polo Assn.,shirts,0.882,2599,4.1
18996778,U.S. Polo Assn.,shirts,18996772,U.S. Polo Assn.,shirts,0.752,2799,4.9
18996778,U.S. Polo Assn.,shirts,13621622,U.S. Polo Assn.,shirts,0.726,2399,4.4
18996778,U.S. Polo Assn.,shirts,19020450,U.S. Polo Assn.,jackets,0.679,6499,4.3
18996772,U.S. Polo Assn.,shirts,18927466,U.S. Polo Assn.,shirts,0.833,2299,4.0
18996772,U.S. Polo Assn.,shirts,18996778,U.S. Polo Assn.,shirts,0.752,2599,4.2
18996772,U.S. Polo Assn.,shirts,18996754,U.S. Polo Assn.,shirts,0.685,2599,4.1
18996772,U.S. Polo Assn.,shirts,13621622,U.S. Polo Assn.,shirts,0.675,2399,4.4
18996772,U.S. Polo Assn.,shirts,19020450,U.S. Polo Assn.,jackets,0.632,6499,4.3
18719418,SPYKAR,shirts,18719236,SPYKAR,shirts,0.762,2999,2.9
18719418,SPYKAR,shirts,17304036,SPYKAR,shirts,0.616,2199,4.0
18719418,SPYKAR,shirts,18463946,Lee,shirts,0.584,2399,4.5
18719418,SPYKAR,shirts,17320764,Bruun & Stengade,shirts,0.462,6499,0.0
18719418,SPYKAR,shirts,17313952,KETCH,shirts,0.457,999,3.9
18960086,The Indian Garage Co,shirts,18960146,The Indian Garage Co,shirts,0.663,1749,4.0
18960086,The Indian Garage Co,shirts,18960194,The Indian Garage Co,shirts,0.656,1749,3.9
18960086,The Indian Garage Co,shirts,18960098,The Indian Garage Co,shirts,0.636,1749,3.8
18960086,The Indian Garage Co,shirts,18960048,The Indian Garage Co,shirts,0.629,1749,4.2
18960086,The Indian Garage Co,shirts,18960016,The Indian Garage Co,shirts,0.611,1749,4.0
18960098,The Indian Garage Co,shirts,18960194,The Indian Garage Co,shirts,0.969,1749,3.9
18960098,The Indian Garage Co,shirts,18960146,The Indian Garage Co,shirts,0.849,1749,4.0
18960098,The Indian Garage Co,shirts,18960188,The Indian Garage Co,shirts,0.811,1749,4.4
18960098,The Indian Garage Co,shirts,18960126,The Indian Garage Co,shirts,0.766,1749,4.1
18960098,The Indian Garage Co,shirts,18960048,The Indian Garage Co,shirts,0.761,1749,4.2
18971858,Sztori,shirts,9656079,Sztori,sweatshirts,0.611,2499,4.2
18971858,Sztori,shirts,17300314,John Pride,shirts,0.547,1899,3.8
18971858,Sztori,shirts,18959846,bigbanana,shirts,0.542,2399,3.5
18971858,Sztori,shirts,22143924,Urbano Plus,tshirts,0.526,1099,3.2
18971858,Sztori,shirts,17375000,ColorPlus,shirts,0.498,2399,4.5
17304036,SPYKAR,shirts,18719236,SPYKAR,shirts,0.692,2999,2.9
17304036,SPYKAR,shirts,19999300,Dennis Lingo,shirts,0.651,2499,4.4
17304036,SPYKAR,shirts,17313952,KETCH,shirts,0.64,999,3.9
17304036,SPYKAR,shirts,18719418,SPYKAR,shirts,0.616,2799,0.0
17304036,SPYKAR,shirts,17719808,Louis Philippe Jeans,shirts,0.608,2199,4.5
17377642,Roadster,shirts,17355884,Mast & Harbour,shirts,0.673,1999,4.1
17377642,Roadster,shirts,17289046,Roadster,shirts,0.631,1699,3.7
17377642,Roadster,shirts,17304036,SPYKAR,shirts,0.577,2199,4.0
17377642,Roadster,shirts,17356740,Mast & Harbour,shirts,0.547,1899,3.9
17377642,Roadster,shirts,18903374,Levis,shirts,0.544,2599,4.6
18463946,Lee,shirts,18719418,SPYKAR,shirts,0.584,2799,0.0
18463946,Lee,shirts,19999300,Dennis Lingo,shirts,0.571,2499,4.4
18463946,Lee,shirts,17355886,Mast & Harbour,shirts,0.568,1999,3.8
18463946,Lee,shirts,17304036,SPYKAR,shirts,0.567,2199,4.0
18463946,Lee,shirts,17719808,Louis Philippe Jeans,shirts,0.532,2199,4.5
13621622,U.S. Polo Assn.,shirts,18927466,U.S. Polo Assn.,shirts,0.805,2299,4.0
13621622,U.S. Polo Assn.,shirts,18996778,U.S. Polo Assn.,shirts,0.726,2599,4.2
13621622,U.S. Polo Assn.,shirts,18996772,U.S. Polo Assn.,shirts,0.675,2799,4.9
13621622,U.S. Polo Assn.,shirts,18996754,U.S. Polo Assn.,shirts,0.625,2599,4.1
13621622,U.S. Polo Assn.,shirts,13775106,RARE RABBIT,shirts,0.561,3299,4.4
13480184,Flying Machine,shirts,13675482,Flying Machine,shirts,0.78,1799,3.8
13480184,Flying Machine,shirts,13675502,Flying Machine,shirts,0.691,1799,4.1
13480184,Flying Machine,shirts,20042696,Flying Machine,shirts,0.69,1999,3.9
13480184,Flying Machine,shirts,20042586,Flying Machine,shirts,0.672,1799,4.4
13480184,Flying Machine,shirts,18734674,Flying Machine,shirts,0.655,999,3.9
17719808,Louis Philippe Jeans,shirts,17307612,Louis Philippe Jeans,shirts,0.85,2199,4.3
17719808,Louis Philippe Jeans,shirts,19299798,Louis Philippe,shirts,0.633,2799,4.4
17719808,Louis Philippe Jeans,shirts,17304036,SPYKAR,shirts,0.608,2199,4.0
17719808,Louis Philippe Jeans,shirts,18463946,Lee,shirts,0.532,2399,4.5
17719808,Louis Philippe Jeans,shirts,19999300,Dennis Lingo,shirts,0.528,2499,4.4
18759238,HERE&NOW,shirts,17297320,Antony Morato,shirts,0.532,6999,0.0
18759238,HERE&NOW,shirts,22630128,NUEVOSDAMAS,dresses,0.521,1999,2.8
18759238,HERE&NOW,shirts,13387582,Wish Karo,dresses,0.506,2123,4.7
18759238,HERE&NOW,shirts,18969276,Ruhaans,shirts,0.482,1399,4.1
18759238,HERE&NOW,shirts,17375000,ColorPlus,shirts,0.426,2399,4.5
20394602,Cantabil,shirts,17322136,JAINISH,shirts,0.486,1399,4.0
20394602,Cantabil,shirts,17313694,JAINISH,shirts,0.479,1999,3.0
20394602,Cantabil,shirts,17313630,JAINISH,shirts,0.456,1999,4.1
20394602,Cantabil,shirts,17322090,JAINISH,shirts,0.447,1399,3.3
20394602,Cantabil,shirts,17354282,JAINISH,shirts,0.435,999,4.0
13672974,WROGN,shirts,17375000,ColorPlus,shirts,0.591,2399,4.5
13672974,WROGN,shirts,13675482,Flying Machine,shirts,0.542,1799,3.8
13672974,WROGN,shirts,17313952,KETCH,shirts,0.538,999,3.9
13672974,WROGN,shirts,13621622,U.S. Polo Assn.,shirts,0.519,2399,4.4
13672974,WROGN,shirts,13675502,Flying Machine,shirts,0.517,1799,4.1
13694492,Ecentric,shirts,13681812,Ecentric,shirts,0.903,2499,4.0
13694492,Ecentric,shirts,18960016,The Indian Garage Co,shirts,0.404,1749,4.0
13694492,Ecentric,shirts,13692652,M&H Our Water,shirts,0.373,2499,4.2
13694492,Ecentric,shirts,13692666,M&H Our Water,shirts,0.345,1899,3.7
13694492,Ecentric,shirts,17307656,SIMON CARTER LONDON,shirts,0.338,2799,4.6
21388884,French Connection,shirts,8481603,French Connection,watches,0.471,6250,4.5
21388884,French Connection,shirts,8076639,French Connection,watches,0.47,6250,4.4
21388884,French Connection,shirts,17278954,KETCH,shirts,0.45,1249,4.0
21388884,French Connection,shirts,13453254,DENNISON,shirts,0.448,2199,4.6
21388884,French Connection,shirts,17331296,Fabindia,shirts,0.434,1699,4.4
13681812,Ecentric,shirts,13694492,Ecentric,shirts,0.903,2499,4.5
13681812,Ecentric,shirts,13692666,M&H Our Water,shirts,0.394,1899,3.7
13681812,Ecentric,shirts,13692652,M&H Our Water,shirts,0.389,2499,4.2
13681812,Ecentric,shirts,18719236,SPYKAR,shirts,0.38,2999,2.9
13681812,Ecentric,shirts,17278954,KETCH,shirts,0.37,1249,4.0
21396820,Jack & Jones,shirts,17307656,SIMON CARTER LONDON,shirts,0.519,2799,4.6
21396820,Jack & Jones,shirts,17375000,ColorPlus,shirts,0.5,2399,4.5
21396820,Jack & Jones,shirts,18675392,Jack & Jones,jeans,0.487,3499,3.8
21396820,Jack & Jones,shirts,19276504,Turtle,shirts,0.468,1399,4.7
21396820,Jack & Jones,shirts,17320764,Bruun & Stengade,shirts,0.466,6499,0.0
16042682,Nautica,shirts,13768790,Nautica,shirts,0.714,3299,4.3
16042682,Nautica,shirts,13770578,Nautica,shirts,0.678,2799,4.4
16042682,Nautica,shirts,17375000,ColorPlus,shirts,0.603,2399,4.5
16042682,Nautica,shirts,18450788,Nautica,shirts,0.565,4299,4.3
16042682,Nautica,shirts,17345374,Pepe Jeans,shirts,0.523,2499,4.0
14519404,The Indian Garage Co,shirts,18960194,The Indian Garage Co,shirts,0.754,1749,3.9
14519404,The Indian Garage Co,shirts,18960098,The Indian Garage Co,shirts,0.73,1749,3.8
14519404,The Indian Garage Co,shirts,18960146,The Indian Garage Co,shirts,0.706,1749,4.0
14519404,The Indian Garage Co,shirts,18960048,The Indian Garage Co,shirts,0.669,1749,4.2
14519404,The Indian Garage Co,shirts,18960016,The Indian Garage Co,shirts,0.649,1749,4.0
18996754,U.S. Polo Assn.,shirts,18996778,U.S. Polo Assn.,shirts,0.882,2599,4.2
18996754,U.S. Polo Assn.,shirts,18927466,U.S. Polo Assn.,shirts,0.789,2299,4.0
18996754,U.S. Polo Assn.,shirts,18996772,U.S. Polo Assn.,shirts,0.685,2799,4.9
18996754,U.S. Polo Assn.,shirts,13621622,U.S. Polo Assn.,shirts,0.625,2399,4.4
18996754,U.S. Polo Assn.,shirts,19020450,U.S. Polo Assn.,jackets,0.593,6499,4.3
18927466,U.S. Polo Assn.,shirts,18996778,U.S. Polo Assn.,shirts,0.9,2599,4.2
18927466,U.S. Polo Assn.,shirts,18996772,U.S. Polo Assn.,shirts,0.833,2799,4.9
18927466,U.S. Polo Assn.,shirts,13621622,U.S. Polo Assn.,shirts,0.805,2399,4.4
18927466,U.S. Polo Assn.,shirts,18996754,U.S. Polo Assn.,shirts,0.789,2599,4.1
18927466,U.S. Polo Assn.,shirts,19020450,U.S. Polo Assn.,jackets,0.752,6499,4.3
17296250,CAVIO,shirts,18969276,Ruhaans,shirts,0.526,1399,4.1
